employees_start,new_hires,hiring_rate_pct,revenue_billions_usd,stock_price_change_pct,gdp_growth_us_pct,unemployment_rate_us_pct,is_estimated,confidence_level,workforce_growth_pct,hire_to_layoff_ratio,revenue_per_employee,layoff_pct_lag1,employees_start_lag1,revenue_billions_usd_lag1,stock_price_change_pct_lag1,new_hires_lag1,co_AMD,co_Adobe,co_Airbnb,co_Alphabet,co_Amazon,co_Apple,co_Block,co_Intel,co_LinkedIn,co_Lyft,co_Meta,co_Microsoft,co_NVIDIA,co_Netflix,co_Oracle,co_PayPal,co_Pinterest,co_SAP,co_Salesforce,co_Shopify,co_Snap,co_Stripe,co_Tesla,co_Uber,co_X (Twitter)
0.8058195257907443,0.8438852441084725,-0.3127478929535914,2.580322588878374,-1.0800713872509586,0.6525479341734334,-1.1599078146060748,-0.3941317112657172,0.9428090415820634,-0.2935094711468068,-0.22752166702706347,1.141695533834272,-0.34192050162470605,0.8924166915957668,2.33839245050626,1.3808513504637592,0.3285099712760716,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.1141902405177135,0.9546039147194351,-0.36607703625835186,3.1476509381281623,-1.2607601840140399,0.19306151898622265,-1.2690792065950989,-0.3941317112657172,0.9428090415820634,-0.3465017590455348,-0.29750419926089433,1.0470252591524116,-0.3417719371398078,1.0537837446060716,3.0051776698481523,-1.0528035211111493,1.002885582165092,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3890942720714899,-0.2889737733909668,-0.7191527436553865,-0.4305505873118964,0.15390088332618268,-0.26642489620098797,-0.12277959071034518,-0.3941317112657172,-1.0606601717798214,-0.7867688442598116,-0.8213111363645542,-0.5064502043337168,3.113160360187169,-0.3704201947712118,-0.42892032036798905,-0.7551622778250093,-0.3068182595983529,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.39405173493082707,-0.2779947636263869,-0.6676625363266523,-0.40041693297874065,-1.6353589090106722,0.5759668649755648,-0.013608198721320894,-0.3941317112657172,-1.0606601717798214,-0.6441698923914649,-0.691325509646209,-0.236124078801111,1.330034118422794,-0.3944540117765941,-0.40811538863967883,0.1727780688906032,-0.2866727960239437,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3890942720714899,-0.22834342095970464,-0.458023835059663,-0.36280650726968927,-1.0315939051925709,1.3417775569542494,-0.2865366786938814,-0.3941317112657172,-1.0606601717798214,-0.4372616092883735,-0.4191163120222551,0.018267476361226796,-0.3416467332313079,-0.4004624660279397,-0.3739542044438115,-1.604315236611938,-0.2741751473250046,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3692644206341412,-0.12805754072204933,-0.1288542953509692,-0.32723520102679116,-0.8597191960764691,1.1120343493606442,-0.50487946267193,-0.3941317112657172,-1.0606601717798214,-0.1110548566483647,0.010490560585649376,0.09513247440282736,-0.3416467332313079,-0.3944540117765941,-0.3313169369512251,-1.004655672932509,-0.2176559300745787,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.31968979204076964,-0.1832256992405852,-0.45066809115555806,-0.27693692086167415,-1.2607601840140399,0.5759668649755648,-0.7778079426444904,-0.3941317112657172,-1.0606601717798214,-0.42910644047237334,-0.40771686385093076,0.02555034718023695,-0.3416467332313079,-0.3704201947712118,-0.2909913285395621,-0.8339496657536934,-0.10349830315292637,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.28829252726496757,-0.11456592175761532,-0.3311372527138536,-0.18336399424819072,1.4804210741966095,-0.03668168860738258,-0.7778079426444904,-0.3941317112657172,-1.0606601717798214,-0.3115395823202303,-0.252601554724041,0.26526770987620196,-0.3416467332313079,-0.3103356522577559,-0.23397040454345266,-1.232263682504263,-0.16629743343117737,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.23706541105181692,-0.03028426968424816,-0.2483851337926736,-0.08525969104325523,-1.7146856978334883,-1.491722003366883,-0.12277959071034518,-0.3941317112657172,-1.0606601717798214,-0.32130744427431995,-0.5908550456295779,0.34742639760141913,-0.3416467332313079,-0.27228210866590047,-0.12789093782996977,1.490278278142487,-0.08814049604527488,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.1759233691199919,-0.019578369615304566,-0.3292983167378274,0.035728063948512724,0.991239209789243,-3.559410871709331,1.7877197690975786,-0.3941317112657172,-1.0606601717798214,-0.4007912891174409,-0.6301730150154787,0.4246432750207106,1.330034118422794,-0.21019474806866267,-0.01667445093665714,-1.6831026245406218,0.007799165360013534,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.11643381480794594,0.24659433975184916,-0.029551752645553105,0.25527325980436133,-0.7847994510771424,0.4993857957776967,1.9514768570811143,-0.3941317112657172,0.9428090415820634,-0.013825683462894601,0.1407868484023637,0.730370400886658,1.330034118422794,-0.13609047896873372,0.12048398786479533,1.0044227192489354,0.019985927275396897,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.038900021451285155,0.9775451291528856,0.48718925661781526,0.5697507952511289,1.387873153903324,-0.3430059653988563,1.56937698511953,-0.3941317112657172,0.9428090415820634,0.49655534729406825,0.8147604565025037,0.7567871857402342,-0.3416467332313079,-0.06398902795258662,0.36937261557754336,-0.7595393549321583,0.32297618652878024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.41070973590157234,1.5442477475982417,0.3124903388953241,0.8645168425250807,-0.47630638343285725,0.19306151898622265,1.1326914171634328,-0.3941317112657172,0.9428090415820634,0.3244402793113017,0.5881785063003709,0.2918021494322923,-0.3416467332313079,0.12427587192290857,0.7258818160577231,1.3983596588923557,1.1550335740372506,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9428107494704279,1.4167601416752091,-0.13988791120712643,1.167212798834073,1.1763350503758139,-0.18984382700311944,0.7505915452018486,-0.3941317112657172,0.9428090415820634,-0.1227050978140792,-0.002004398737709919,-0.04330917060602355,-0.3416467332313079,0.5749099407738278,1.060044978755644,-0.4531439574317203,1.8001236499153241,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.4203796715865746,1.895630682003926,-0.1637940788954674,1.496643877032632,-0.5732613475496326,0.34622365738195965,0.09556319326770339,-0.3941317112657172,0.9428090415820634,-0.14669088844937403,-0.03360315554325133,-0.1576632359695638,-0.3416467332313079,1.219817363751588,1.4031979267682666,1.1882599577491981,1.6550016993515242,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0284951156652666,4.1353486739782275,0.17457014069335747,1.904920907922456,0.17152905862014184,0.6525479341734334,-0.39570807068290564,-0.3941317112657172,0.9428090415820634,0.1877235540388782,0.40814791446333376,-0.2455883317964744,-0.3416467332313079,1.7986317899645465,1.7766592938418841,-0.549439653789001,2.200110585638085,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.2959531200358008,6.112717492324284,0.13963035714885927,2.5615173760238483,0.13186566420873372,-0.3430059653988563,-0.6140508546609538,-0.3941317112657172,0.9428090415820634,0.1540537508140839,0.3637646421540339,-0.38959974999742897,-0.3416467332313079,2.5356688447962723,2.239504812044539,0.19028637731919967,4.749630920221653,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.123604427511435,12.520854146856552,0.468799896857553,3.5103876342738936,-0.062044264024816984,0.26964258818409115,-0.8869793346335142,-0.3941317112657172,0.9428090415820634,0.47878723034971343,0.79278118821098,-0.48296712117537827,-0.3416467332313079,4.071830315056962,2.9838590361018595,0.15089268335485762,7.000513410521618,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.83509162153519,5.072497283584683,-0.4764131948199252,4.756969334582334,0.4271376003825496,0.6525479341734334,-1.1599078146060748,-0.3941317112657172,0.9428090415820634,-0.4551692238010444,-0.44092007848461573,-0.6329022231120146,-0.3416467332313079,6.286947115719704,4.059551061758195,-0.04169870935970341,14.295036545159094,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.18186903165512,8.974961724532005,-0.31458682892961765,5.836116669836623,-0.9302318972523057,0.19306151898622265,-1.2690792065950989,-0.3941317112657172,0.9428090415820634,-0.29443595002436956,-0.2285852441375438,-0.6031040670533357,-0.3416467332313079,10.78527653189377,5.472745313229339,0.4441568495338484,5.8164078293146755,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3593494949154669,-0.231948468942104,-0.5352591460527643,-0.389541629159256,1.2424407077281607,-0.26642489620098797,-0.12277959071034518,-0.3941317112657172,-1.0606601717798214,-0.6032775458998066,-0.7305151389670685,-0.3776837835277253,1.328317172636781,-0.37907236889314944,-0.3713856943538966,-0.8120642802179479,-0.20005973812532618,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3494345691967926,-0.2517216109061733,-0.6143333930218918,-0.37889289416934374,1.030902604200651,0.5759668649755648,-0.013608198721320894,-0.3941317112657172,-1.0606601717798214,-0.5921412859619913,-0.6226188617915434,-0.36275415642355324,1.330034118422794,-0.3584032862685206,-0.36162535601222023,1.2539161143564348,-0.2217596356175139,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3378671558583392,-0.22326358062086915,-0.5389370180048167,-0.3319931464478158,1.506863337137548,1.3417775569542494,-0.2865366786938814,-0.3941317112657172,-1.0606601717798214,-0.5167825214653613,-0.5233175012132294,-0.15632178231313035,-0.3416467332313079,-0.3463863777658294,-0.34955335858962044,1.0438164132132774,-0.24426783874694644,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.31803730442099054,-0.13936428212139282,-0.3311372527138536,-0.20398175773929725,-0.9302318972523057,1.1120343493606442,-0.50487946267193,-0.3941317112657172,-1.0606601717798214,-0.31132346511684705,-0.2525324373165304,0.3797206408566353,-0.3416467332313079,-0.3323666511793564,-0.2963851997283833,1.5165407407853815,-0.21187343590044272,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2734201386869561,-0.11926340852255995,-0.3697549082104043,-0.08186115859966626,-0.14137105284763324,0.5759668649755648,-0.7778079426444904,-0.3941317112657172,-1.0606601717798214,-0.3500642772337426,-0.3032934848034083,0.5907471297995321,-0.3416467332313079,-0.308332834173974,-0.15126437964819484,-0.9039828994680794,-0.11636901599213227,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.22406033348415574,-0.0692843342211141,-0.3476876764980896,0.024399622469882767,1.4892351618435893,-0.03668168860738258,-0.7778079426444904,-0.3941317112657172,-1.0606601717798214,-0.32726321150515486,-0.2724312754633007,0.6516009482810368,-0.3416467332313079,-0.2542567459118637,-0.012821685801784919,-0.12048609728838752,-0.09348774872243289,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.16105098054198042,0.35578359606724835,0.23525502790222289,0.21630342111787415,0.8281785883201206,-1.491722003366883,-0.12277959071034518,-0.3941317112657172,-1.0606601717798214,0.15819516140370618,-0.353401245660941,0.8621835380660637,-0.34279332941898316,-0.1944325697492994,0.10764143741522113,1.4990324323567854,-0.03659546733174015,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.010807731915041231,-0.041208657509700805,-0.5168697862925021,0.3082903659243495,0.5725700465577127,-3.559410871709331,1.7877197690975786,-0.3941317112657172,-1.0606601717798214,-0.5862390681949491,-0.7219606967137528,0.366902012284502,1.330034118422794,-0.11806511621469695,0.325194242031008,0.8424708662844179,0.4472687225943483,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.04881494716995948,0.4213845449590915,-0.08104195997428741,0.9583163379681366,-1.4590771560710805,0.4993857957776967,1.9514768570811143,-0.3941317112657172,0.9428090415820634,-0.06513320633919213,0.07347025681690462,1.407039747512627,1.330034118422794,0.09022796449861688,0.42947575168155055,0.5886003940697692,-0.004636305982214388,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.25207092440278317,0.5234729491879465,-0.19689492646393936,1.9330154427894581,-1.6529870843046313,-0.3430059653988563,1.56937698511953,-0.3941317112657172,0.9428090415820634,-0.17865625603053695,-0.07615746167194486,1.9836069754477081,-0.3416467332313079,0.13629278042559975,1.1663812964781184,-1.4292321523259732,0.521943728004427,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.48011421593229264,0.4696157172084649,-0.3642381002823256,3.0264366143068213,-0.6481810925489591,0.19306151898622265,1.1326914171634328,-0.3941317112657172,0.9428090415820634,-0.3437510643026378,-0.2940139840372359,2.350814161994949,-0.3416467332313079,0.38263940473076896,2.2713543371594827,-1.6218235450405343,0.6381532076975469,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6850226807848955,0.22228757684021702,-0.5518095698370002,3.3526957288913644,-1.2078756581321624,-0.18984382700311944,0.7505915452018486,-0.3941317112657172,0.9428090415820634,-0.5296313785308251,-0.5394126473657902,2.0174217837103217,-0.3416467332313079,0.6590283002926661,3.5109173065523844,-0.6238499646105359,0.5768463339803632,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8089592522683245,0.49676282095471475,-0.4598627710356892,3.622086067253185,-1.1285488693093464,0.34622365738195965,0.09556319326770339,-0.3941317112657172,0.9428090415820634,-0.4384803144663561,-0.419030463837271,1.919959025627711,-0.3416467332313079,0.9073777426816173,3.8807827595001214,-1.1797387572184734,0.2953072627923231,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0122152295011482,0.7954902060417174,-0.3955000118747714,4.77577454743686,0.18475019009061125,0.6525479341734334,-0.39570807068290564,-0.3941317112657172,0.9428090415820634,-0.37536183981179055,-0.3356512295421595,2.258758946639762,-0.3416467332313079,1.057589098965257,4.186178609190996,-1.1009513692897896,0.6077484802657996,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2997480753427035,0.20131275221534795,-0.6400784966862589,4.3661381035696,-1.2695742716610197,-0.3430059653988563,-0.6140508546609538,-0.3941317112657172,0.9428090415820634,-0.6177344360736252,-0.6557197908248581,1.4872727747572703,-0.3416467332313079,1.3039357232704263,5.494063946975633,0.20341760864064706,0.9477964441190222,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.398897332529447,0.26576664038551856,-0.6308838168061278,4.674045142958763,0.12745862038524394,0.26964258818409115,-0.8869793346335142,-0.3941317112657172,0.9428090415820634,-0.6071944373262107,-0.6417963537505462,1.5088414820382825,-0.3416467332313079,1.6524260698484705,5.02967732271903,-1.2410178367185611,0.27143115781524546,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.5145714659139806,0.3864811258567703,-0.6069776491177868,5.498075976114307,0.2640769789134274,0.6525479341734334,-1.1599078146060748,-0.3941317112657172,0.9428090415820634,-0.5838841566422452,-0.6110062384115937,1.7596504701937656,-0.3416467332313079,1.7725951548753822,5.378737843938456,0.1465156062477085,0.3448004387343902,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.6632953516940956,0.18274129291207844,-0.6713404082787048,5.375049101656384,0.10983044509128477,0.19306151898622265,-1.2690792065950989,-0.3941317112657172,0.9428090415820634,-0.6480250631044832,-0.6957160010145738,1.5018113950800827,-0.3416467332313079,1.9127924207401128,6.312904963640484,0.2822049965693311,0.48221239706600877,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5171620626043666,-0.30388556277270967,1.079326640898259,-0.5182327243564923,1.1190434806704468,-0.3430059653988563,1.56937698511953,2.537222891273055,-1.0606601717798214,1.1005702245859543,0.9781086842925462,0.4464651823463983,-0.5486167434361015,-0.5498326387163911,-0.5085441331553491,-0.09422363464549285,-0.30625866338795266,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5163358187944771,-0.2955830280253657,2.936651976684743,-0.5150607607424759,-1.300423578425448,0.19306151898622265,1.1326914171634328,2.537222891273055,-1.0606601717798214,2.9180078464374324,2.796861305085121,1.5415281681445416,-0.6759829035621282,-0.5496724132696885,-0.5075167291193832,1.1313579553562596,-0.3036472144060848,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.513030843554919,-0.2952552963906021,0.4853503206417891,-0.5071308517074349,0.797329281555692,-0.18984382700311944,0.7505915452018486,2.537222891273055,-1.0606601717798214,0.49475768396879466,0.6467715731778592,1.3133900461032617,-0.3416467332313079,-0.5486710042277977,-0.5039208149935024,-1.271657376468605,-0.29419625618599154,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5097258683153608,-0.2894653708431122,0.3621416102480322,-0.5003337868202569,0.18475019009061125,0.34622365738195965,0.09556319326770339,2.537222891273055,-1.0606601717798214,0.37359517584536295,0.5594354324764337,1.1308795484702379,-0.3416467332313079,-0.5446653680602339,-0.4949310296788004,0.8118313265343742,-0.2938231920457247,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5047684054560237,-0.2780493855655142,0.40811500964868774,-0.4908178959782078,-0.943453028722775,0.6525479341734334,-0.39570807068290564,2.537222891273055,-1.0606601717798214,0.4190311163916499,0.6510933615837031,0.9768863160923741,-0.3416467332313079,-0.5406597318926701,-0.4872254994090559,0.20341760864064706,-0.28723239223434394,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.49650596735712843,-0.2663056686531526,0.24812757973440636,-0.4808488674770134,-0.1545921843181026,-0.3430059653988563,-0.6140508546609538,2.537222891273055,-1.0606601717798214,0.26175286065450276,0.47209929177500815,0.6044069591442076,-0.3416467332313079,-0.5346512776413246,-0.4764377570314136,-0.9171141307895266,-0.27423732468171574,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.484938554018675,-0.2542342201060274,0.08630121384409885,-0.46952042599838345,0.09220226979732567,0.26964258818409115,-0.8869793346335142,2.537222891273055,-1.0606601717798214,0.1009795325676412,0.2749324559646914,0.3164264527828688,-0.3416467332313079,-0.5246371872224153,-0.4651363126357883,-0.13361732860983486,-0.2608691929888207,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.47006616544066354,-0.2691460094877703,-0.3605602283302732,-0.44482442357497015,0.4139164689120804,0.6525479341734334,-1.1599078146060748,2.537222891273055,-1.0606601717798214,-0.3408458203307354,-0.29632778311251184,0.36150339896550804,-0.3416467332313079,-0.5106174606359423,-0.4522937621862141,0.11149898939051564,-0.24712799715565886,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.46015123972198924,-0.24631403893257423,-0.2152842862242016,-0.41287821860523366,0.3742530745006722,0.19306151898622265,-1.2690792065950989,2.537222891273055,-1.0606601717798214,-0.19759950530795886,-0.10777462899963935,0.6459230833310601,-0.3416467332313079,-0.49259209788190544,-0.4242970022061423,0.43102561821240115,-0.2641024155378,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8601863684814752,-0.198956817709237,-0.7522535912238586,0.08670605060234754,-0.8464980646059996,-0.26642489620098797,-0.12277959071034518,-0.3941317112657172,-1.0606601717798214,-0.8192889419022381,-0.8373651932354423,-0.7569223793850146,1.330034118422794,1.1737525478246051,0.17262474269006653,-0.8689662826108863,-0.046419489692100205,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7825194503518597,-0.12308694426146839,-0.7173138076793604,0.16328631499788604,1.4716069865496297,0.5759668649755648,-0.013608198721320894,-0.3941317112657172,-1.0606601717798214,-0.693774161917983,-0.7561568155686844,-0.6719044171901426,1.330034118422794,1.1196764595624948,0.17827546488787924,-0.8208184344322461,-0.1842045121639856,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7990443265496502,0.1134260521595814,-0.6198502009499705,0.2554998286339339,1.7051803091945885,1.3417775569542494,-0.2865366786938814,-0.3941317112657172,-1.0606601717798214,-0.5960089355865676,-0.6270538782318452,-0.6085806021200375,-0.3416467332313079,1.0255440096247472,0.2650911059270008,1.4815241239281889,-0.09784016369221267,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.88662617039794,0.6464815561025432,-0.41940617956311227,0.36017462789647464,-1.4414489807771211,1.1120343493606442,-0.50487946267193,-0.3941317112657172,-1.0606601717798214,-0.39828127296450017,-0.36593475626909655,-0.5708161237252005,-0.3416467332313079,1.0455721904625659,0.36962946658653484,1.7135092106070917,0.17138779086702186,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.132846825745019,-0.3066712816682001,-0.7963880546484878,0.28200838169392806,0.9603899030248143,0.5759668649755648,-0.7778079426444904,-0.3941317112657172,-1.0606601717798214,-0.8223842962318761,-0.8586513881910441,-0.7113529144997367,-0.3416467332313079,1.1517215489030046,0.48829463274060037,-1.4117238438973765,0.7781766150110333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.037002543797834,-0.3066712816682001,-0.7963880546484878,0.3488461864178447,-1.4678912437180602,-0.03668168860738258,-0.7778079426444904,-0.3941317112657172,-1.0606601717798214,-0.8675157867494936,-0.8586513881910441,-0.6385606958507791,0.5964356345737869,1.450141443386502,0.3996810346385385,0.9737831794988915,-0.3068182595983529,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9081085094550677,-0.060654067839006516,-0.7007633838951243,0.3320800930294725,-0.6525881363724488,-1.491722003366883,-0.12277959071034518,-0.3941317112657172,-1.0606601717798214,-0.7674102743506174,-0.8116677169867955,-0.5999036643092147,1.4266753918871753,1.3339779945271542,0.4754520822910262,-1.4379863065402716,-0.3068182595983529,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8684488065803705,-0.16399877666778856,-0.739381039391675,0.27634416095461306,-0.6393670049019795,-3.559410871709331,1.7877197690975786,-0.3941317112657172,-1.0606601717798214,-0.805681393089017,-0.8306248940352672,-0.6229832491057515,1.330034118422794,1.177758183992169,0.4564451076256565,-0.628227041717685,-0.02677144497138009,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8006968141694292,-0.02842712375392121,-0.6786961521828097,0.46870109726174963,0.5593489150872433,0.4993857957776967,1.9514768570811143,-0.3941317112657172,0.9428090415820634,-0.6553751469021282,-0.7054489515914059,-0.44790486902445376,1.330034118422794,1.129690549981404,0.3932597594137514,-0.6150958103962376,-0.14441100386885622,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8453139799034637,0.7898641463116093,-0.3495266124741158,0.7036529735285351,-0.7142867499013059,-0.3430059653988563,1.56937698511953,-0.3941317112657172,0.9428090415820634,-0.32914737127054194,-0.27464558415689555,-0.3003345902410931,-0.3416467332313079,1.0475750085463478,0.6113262660475212,0.5754691627483218,0.009913195488192281,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.1361518009845772,0.1250059032545612,-0.6511121125424163,0.6889259996063162,1.1058223491999772,0.19306151898622265,1.1326914171634328,-0.3941317112657172,0.9428090415820634,-0.6279019192727944,-0.6691535310484393,-0.4667254544118436,-0.3416467332313079,1.101651096808458,0.8776807623716902,-0.6895061212177725,0.9413921763777748,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.217123694353751,0.00740486831356347,-0.6952465759670456,0.6746521633432424,0.18475019009061125,-0.18984382700311944,0.7505915452018486,-0.3941317112657172,0.9428090415820634,-0.6718641799625351,-0.7272101349719523,-0.5089772727624818,-0.3416467332313079,1.4541470795540659,0.8609854467872439,1.118226724034812,0.18456939048978344,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2600883724680063,-0.1795114073799313,-0.7559314631759109,0.7462479134881835,-1.0227798175455913,0.34622365738195965,0.09556319326770339,-0.3941317112657172,0.9428090415820634,-0.7320690130616795,-0.8067203289941606,-0.4853815150248145,-0.3416467332313079,1.5522851656593772,0.8448038332207802,0.20341760864064706,0.050701541490699865,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2452159838899948,-0.09905329104547257,-0.7301863595115439,0.7346929031799811,0.45798690714697826,0.6525479341734334,-0.39570807068290564,-0.3941317112657172,0.9428090415820634,-0.7066475043591427,-0.7731469236344541,-0.4859291218687969,-0.3416467332313079,1.6043584358377057,0.9259687520620892,-0.9959015187182108,-0.16206937317481987,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2551309096086691,-0.20185178048298197,-0.7632872070800159,0.8260001414977387,-0.5556331722556735,-0.3430059653988563,-0.6140508546609538,-0.3941317112657172,0.9428090415820634,-0.7388866787977414,-0.8157243077002878,-0.43848960941521864,-0.3416467332313079,1.5863330730836689,0.9128693506035235,0.4747963892838923,-0.07048212673931123,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2336485705515414,-0.3066712816682001,-0.7963880546484878,0.9023538370637044,-0.5820754351966122,0.26964258818409115,-0.8869793346335142,-0.3941317112657172,0.9428090415820634,-0.7734480024741078,-0.8586513881910441,-0.3856793790313417,-0.3416467332313079,1.59834998158636,1.0163803072270916,-0.5319313453604044,-0.18749991206967598,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.1791164790988327,0.11834202668103509,-0.6566289204704949,1.0856480201879373,-0.04000904490736803,0.6525479341734334,-1.1599078146060748,-0.3941317112657172,0.9428090415820634,-0.6336935236267515,-0.6768006657928711,-0.25181074055969627,-0.30379735545800746,1.572313346497196,1.1029390972572217,-0.5581938080032991,-0.3068182595983529,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
